item_id,item_idx
4642,2603
4643,2604
4644,2605
4645,2606
4649,2607
4654,2608
4660,2609
4663,2610
4677,2611
4678,2612
4679,2613
4681,2614
4683,2615
4688,2616
4695,2617
4697,2618
4700,2619
4701,2620
4703,2621
4708,2622
4711,2623
4713,2624
4717,2625
4718,2626
4720,2627
4721,2628
4725,2629
4728,2630
4733,2631
4734,2632
4735,2633
4738,2634
4741,2635
4745,2636
4748,2637
4754,2638
4759,2639
4765,2640
4766,2641
4771,2642
4773,2643
4776,2644
4785,2645
4787,2646
4789,2647
4792,2648
4795,2649
4799,2650
4801,2651
4802,2652
4803,2653
4809,2654
4811,2655
4813,2656
4814,2657
4815,2658
4816,2659
4823,2660
4826,2661
4830,2662
4833,2663
4835,2664
4836,2665
4840,2666
4844,2667
4846,2668
4848,2669
4849,2670
4850,2671
4855,2672
4857,2673
4863,2674
4865,2675
4866,2676
4867,2677
4873,2678
4874,2679
4878,2680
4880,2681
4881,2682
4883,2683
4886,2684
4887,2685
4888,2686
4889,2687
4890,2688
4896,2689
4900,2690
4901,2691
4902,2692
4903,2693
4912,2694
4914,2695
4915,2696
4916,2697
4917,2698
4920,2699
4921,2700
4928,2701
4936,2702
4941,2703
4942,2704
4945,2705
4946,2706
4947,2707
4951,2708
4954,2709
4956,2710
4957,2711
4958,2712
4963,2713
4965,2714
4967,2715
4969,2716
4970,2717
4971,2718
4973,2719
4974,2720
4975,2721
4976,2722
4978,2723
4979,2724
4980,2725
4981,2726
4989,2727
4990,2728
4991,2729
4992,2730
4993,2731
4994,2732
4995,2733
5004,2734
5008,2735
5009,2736
5010,2737
5011,2738
5012,2739
5013,2740
5014,2741
5015,2742
5016,2743
5023,2744
5025,2745
5026,2746
5027,2747
5034,2748
5039,2749
5040,2750
5047,2751
5049,2752
5055,2753
5059,2754
5060,2755
5062,2756
5064,2757
5065,2758
5066,2759
5068,2760
5069,2761
5071,2762
5072,2763
5073,2764
5074,2765
5075,2766
5080,2767
5081,2768
5083,2769
5095,2770
5103,2771
5106,2772
5107,2773
5108,2774
5109,2775
5110,2776
5114,2777
5120,2778
5121,2779
5127,2780
5131,2781
5135,2782
5137,2783
5139,2784
5146,2785
5147,2786
5151,2787
5152,2788
5155,2789
5159,2790
5165,2791
5171,2792
5177,2793
5178,2794
5181,2795
5187,2796
5202,2797
5214,2798
5218,2799
5219,2800
5220,2801
5222,2802
5224,2803
5225,2804
5237,2805
5239,2806
5240,2807
5241,2808
5244,2809
5246,2810
5247,2811
5250,2812
5254,2813
5265,2814
5266,2815
5267,2816
5269,2817
5279,2818
5282,2819
5283,2820
5285,2821
5288,2822
5291,2823
5292,2824
5293,2825
5294,2826
5296,2827
5298,2828
5299,2829
5300,2830
5303,2831
5304,2832
5308,2833
5309,2834
5312,2835
5313,2836
5316,2837
5319,2838
5322,2839
5325,2840
5328,2841
5329,2842
5333,2843
5339,2844
5341,2845
5348,2846
5349,2847
5357,2848
5364,2849
5365,2850
5373,2851
5377,2852
5378,2853
5379,2854
5380,2855
5382,2856
5385,2857
5387,2858
5388,2859
5389,2860
5391,2861
5398,2862
5400,2863
5404,2864
5409,2865
5414,2866
5415,2867
5416,2868
5417,2869
5418,2870
5419,2871
5420,2872
5421,2873
5422,2874
5423,2875
5425,2876
5427,2877
5434,2878
5444,2879
5445,2880
5446,2881
5447,2882
5449,2883
5450,2884
5451,2885
5459,2886
5460,2887
5463,2888
5464,2889
5466,2890
5468,2891
5470,2892
5472,2893
5475,2894
5477,2895
5478,2896
5479,2897
5481,2898
5483,2899
5485,2900
5489,2901
5490,2902
5493,2903
5497,2904
5498,2905
5500,2906
5502,2907
5503,2908
5504,2909
5505,2910
5507,2911
5508,2912
5513,2913
5521,2914
5522,2915
5527,2916
5528,2917
5532,2918
5537,2919
5540,2920
5541,2921
5544,2922
5548,2923
5553,2924
5568,2925
5570,2926
5574,2927
5577,2928
5582,2929
5589,2930
5601,2931
5603,2932
5607,2933
5608,2934
5613,2935
5614,2936
5617,2937
5618,2938
5619,2939
5620,2940
5625,2941
5628,2942
5630,2943
5632,2944
5633,2945
5637,2946
5643,2947
5644,2948
5646,2949
5650,2950
5657,2951
5666,2952
5668,2953
5669,2954
5673,2955
5679,2956
5682,2957
5685,2958
5690,2959
5693,2960
5699,2961
5712,2962
5723,2963
5733,2964
5741,2965
5742,2966
5745,2967
5746,2968
5747,2969
5764,2970
5772,2971
5782,2972
5785,2973
5786,2974
5788,2975
5791,2976
5792,2977
5802,2978
5803,2979
5809,2980
5810,2981
5812,2982
5816,2983
5817,2984
5818,2985
5820,2986
5829,2987
5833,2988
5849,2989
5856,2990
5867,2991
5872,2992
5873,2993
5876,2994
5878,2995
5881,2996
5882,2997
5888,2998
5890,2999
5893,3000
5896,3001
5899,3002
5900,3003
5901,3004
5902,3005
5903,3006
5909,3007
5912,3008
5915,3009
5919,3010
5932,3011
5938,3012
5941,3013
5942,3014
5943,3015
5944,3016
5945,3017
5949,3018
5951,3019
5952,3020
5954,3021
5955,3022
5956,3023
5957,3024
5959,3025
5965,3026
5968,3027
5970,3028
5971,3029
5980,3030
5984,3031
5986,3032
5989,3033
5991,3034
5992,3035
5993,3036
5994,3037
5995,3038
6001,3039
6003,3040
6006,3041
6014,3042
6016,3043
6021,3044
6022,3045
6023,3046
6025,3047
6027,3048
6031,3049
6035,3050
6041,3051
6049,3052
6051,3053
6058,3054
6059,3055
6060,3056
6062,3057
6064,3058
6067,3059
6070,3060
6086,3061
6093,3062
6100,3063
6101,3064
6104,3065
6107,3066
6122,3067
6123,3068
6140,3069
6143,3070
6155,3071
6156,3072
6157,3073
6159,3074
6163,3075
6170,3076
6178,3077
6181,3078
6183,3079
6184,3080
6187,3081
6188,3082
6192,3083
6193,3084
6195,3085
6201,3086
6213,3087
6214,3088
6216,3089
6217,3090
6218,3091
6223,3092
6228,3093
6232,3094
6235,3095
6237,3096
6238,3097
6241,3098
6242,3099
6244,3100
6246,3101
6254,3102
6266,3103
6268,3104
6269,3105
6270,3106
6279,3107
6281,3108
6283,3109
6285,3110
6286,3111
6287,3112
6288,3113
6290,3114
6291,3115
6294,3116
6296,3117
6297,3118
6299,3119
6300,3120
6301,3121
6303,3122
6305,3123
6306,3124
6308,3125
6322,3126
6323,3127
6331,3128
6332,3129
6333,3130
6334,3131
6335,3132
6337,3133
6339,3134
6341,3135
6345,3136
6350,3137
6365,3138
6367,3139
6368,3140
6370,3141
6373,3142
6375,3143
6376,3144
6377,3145
6378,3146
6380,3147
6383,3148
6385,3149
6386,3150
6387,3151
6408,3152
6410,3153
6412,3154
6415,3155
6417,3156
6422,3157
6427,3158
6429,3159
6433,3160
6436,3161
6440,3162
6442,3163
6448,3164
6452,3165
6460,3166
6461,3167
6466,3168
6482,3169
6502,3170
6503,3171
6509,3172
6515,3173
6530,3174
6533,3175
6534,3176
6535,3177
6536,3178
6537,3179
6538,3180
6539,3181
6541,3182
6545,3183
6548,3184
6549,3185
6551,3186
6552,3187
6553,3188
6564,3189
6565,3190
6567,3191
6568,3192
6571,3193
6572,3194
6573,3195
6577,3196
6579,3197
6583,3198
6584,3199
6586,3200
6588,3201
6591,3202
6592,3203
6593,3204
6595,3205
6611,3206
6612,3207
6616,3208
6617,3209
6618,3210
6619,3211
6620,3212
6625,3213
6629,3214
6636,3215
6639,3216
6643,3217
6644,3218
6645,3219
6650,3220
6656,3221
6658,3222
6659,3223
6662,3224
6663,3225
6665,3226
6666,3227
6669,3228
6671,3229
6679,3230
6684,3231
6687,3232
6689,3233
6707,3234
6708,3235
6709,3236
6710,3237
6711,3238
6713,3239
6721,3240
6723,3241
6724,3242
6731,3243
6732,3244
6753,3245
6754,3246
6755,3247
6764,3248
6765,3249
6768,3250
6773,3251
6774,3252
6775,3253
6776,3254
6777,3255
6782,3256
6783,3257
6785,3258
6786,3259
6787,3260
6789,3261
6790,3262
6791,3263
6793,3264
6796,3265
6807,3266
6808,3267
6816,3268
6820,3269
6832,3270
6835,3271
6852,3272
6856,3273
6857,3274
6858,3275
6863,3276
6867,3277
6868,3278
6869,3279
6870,3280
6873,3281
6874,3282
6879,3283
6881,3284
6887,3285
6888,3286
6890,3287
6893,3288
6898,3289
6902,3290
6909,3291
6918,3292
6920,3293
6927,3294
6932,3295
6934,3296
6935,3297
6936,3298
6938,3299
6939,3300
6942,3301
6944,3302
6945,3303
6947,3304
6948,3305
6950,3306
6952,3307
6953,3308
6954,3309
6957,3310
6961,3311
6963,3312
6966,3313
6969,3314
6970,3315
6971,3316
6974,3317
6975,3318
6979,3319
6981,3320
6983,3321
6984,3322
6985,3323
6987,3324
6993,3325
6994,3326
6996,3327
7000,3328
7001,3329
7007,3330
7008,3331
7010,3332
7013,3333
7015,3334
7017,3335
7018,3336
7022,3337
7023,3338
7024,3339
7025,3340
7027,3341
7028,3342
7031,3343
7032,3344
7034,3345
7036,3346
7037,3347
7038,3348
7044,3349
7046,3350
7048,3351
7050,3352
7051,3353
7053,3354
7055,3355
7056,3356
7059,3357
7060,3358
7061,3359
7062,3360
7063,3361
7064,3362
7067,3363
7069,3364
7070,3365
7071,3366
7072,3367
7076,3368
7078,3369
7079,3370
7080,3371
7082,3372
7084,3373
7087,3374
7088,3375
7089,3376
7090,3377
7091,3378
7093,3379
7096,3380
7099,3381
7101,3382
7115,3383
7116,3384
7118,3385
7121,3386
7122,3387
7123,3388
7132,3389
7134,3390
7137,3391
7139,3392
7141,3393
7143,3394
7147,3395
7149,3396
7150,3397
7151,3398
7153,3399
7154,3400
7155,3401
7156,3402
7158,3403
7160,3404
7162,3405
7163,3406
7164,3407
7169,3408
7171,3409
7173,3410
7184,3411
7193,3412
7206,3413
7208,3414
7209,3415
7212,3416
7215,3417
7216,3418
7217,3419
7218,3420
7219,3421
7222,3422
7234,3423
7235,3424
7236,3425
7238,3426
7247,3427
7251,3428
7254,3429
7255,3430
7256,3431
7263,3432
7264,3433
7265,3434
7266,3435
7285,3436
7293,3437
7294,3438
7297,3439
7299,3440
7303,3441
7304,3442
7311,3443
7317,3444
7318,3445
7320,3446
7323,3447
7324,3448
7325,3449
7327,3450
7333,3451
7335,3452
7340,3453
7345,3454
7346,3455
7347,3456
7352,3457
7360,3458
7361,3459
7364,3460
7366,3461
7367,3462
7371,3463
7373,3464
7375,3465
7379,3466
7380,3467
7381,3468
7382,3469
7386,3470
7387,3471
7395,3472
7396,3473
7419,3474
7438,3475
7439,3476
7440,3477
7444,3478
7445,3479
7450,3480
7451,3481
7454,3482
7458,3483
7459,3484
7460,3485
7479,3486
7481,3487
7482,3488
7486,3489
7487,3490
7492,3491
7493,3492
7560,3493
7564,3494
7566,3495
7569,3496
7570,3497
7572,3498
7573,3499
7579,3500
7584,3501
7587,3502
7614,3503
7619,3504
7620,3505
7646,3506
7647,3507
7649,3508
7669,3509
7698,3510
7700,3511
7705,3512
7706,3513
7713,3514
7714,3515
7720,3516
7728,3517
7743,3518
7745,3519
7748,3520
7749,3521
7756,3522
7757,3523
7766,3524
7767,3525
7773,3526
7782,3527
7789,3528
7802,3529
7815,3530
7820,3531
7834,3532
7840,3533
7841,3534
7842,3535
7844,3536
7884,3537
7888,3538
7889,3539
7894,3540
7899,3541
7925,3542
7926,3543
7930,3544
7932,3545
7934,3546
7936,3547
7937,3548
7939,3549
7940,3550
7943,3551
7976,3552
7980,3553
7981,3554
7982,3555
7983,3556
7991,3557
8008,3558
8010,3559
8011,3560
8012,3561
8014,3562
8016,3563
8019,3564
8024,3565
8025,3566
8033,3567
8042,3568
8044,3569
8117,3570
8118,3571
8119,3572
8125,3573
8128,3574
8132,3575
8138,3576
8147,3577
8154,3578
8157,3579
8158,3580
8167,3581
8169,3582
8190,3583
8191,3584
8195,3585
8197,3586
8199,3587
8207,3588
8225,3589
8228,3590
8235,3591
8239,3592
8241,3593
8253,3594
8254,3595
8261,3596
8268,3597
8270,3598
8327,3599
8331,3600
8337,3601
8338,3602
8340,3603
8341,3604
8360,3605
8361,3606
8363,3607
8364,3608
8366,3609
8368,3610
8370,3611
8371,3612
8376,3613
8378,3614
8405,3615
8424,3616
8426,3617
8456,3618
8463,3619
8464,3620
8484,3621
8487,3622
8491,3623
8493,3624
8501,3625
8507,3626
8511,3627
8528,3628
8529,3629
8530,3630
8533,3631
8535,3632
8542,3633
8577,3634
8580,3635
8581,3636
8582,3637
8588,3638
8593,3639
8600,3640
8601,3641
8607,3642
8614,3643
8622,3644
8623,3645
8633,3646
8636,3647
8638,3648
8640,3649
8641,3650
8643,3651
8644,3652
8645,3653
8656,3654
8665,3655
8670,3656
8690,3657
8695,3658
8718,3659
8724,3660
8730,3661
8738,3662
8748,3663
8754,3664
8778,3665
8783,3666
8784,3667
8795,3668
8796,3669
8798,3670
8800,3671
8804,3672
8807,3673
8809,3674
8810,3675
8813,3676
8827,3677
8836,3678
8838,3679
8848,3680
8861,3681
8865,3682
8866,3683
8869,3684
8873,3685
8874,3686
8875,3687
8879,3688
8880,3689
8908,3690
8910,3691
8911,3692
8914,3693
8917,3694
8919,3695
8928,3696
8933,3697
8937,3698
8938,3699
8939,3700
8949,3701
8950,3702
8951,3703
8954,3704
8957,3705
8958,3706
8961,3707
8966,3708
8968,3709
8969,3710
8970,3711
8972,3712
8973,3713
8974,3714
8979,3715
8981,3716
8983,3717
8984,3718
8985,3719
8998,3720
9010,3721
9018,3722
25750,3723
25752,3724
25753,3725
25757,3726
25769,3727
25771,3728
25773,3729
25788,3730
25805,3731
25825,3732
25833,3733
25834,3734
25841,3735
25850,3736
25865,3737
25886,3738
25898,3739
25906,3740
25947,3741
25952,3742
25963,3743
26003,3744
26038,3745
26048,3746
26052,3747
26059,3748
26073,3749
26078,3750
26082,3751
26084,3752
26116,3753
26122,3754
26131,3755
26133,3756
26147,3757
26150,3758
26158,3759
26171,3760
26184,3761
26225,3762
26231,3763
26236,3764
26237,3765
26258,3766
26303,3767
26313,3768
26322,3769
26326,3770
26340,3771
26347,3772
26350,3773
26357,3774
26359,3775
26366,3776
26375,3777
26394,3778
26409,3779
26444,3780
26471,3781
26492,3782
26524,3783
26527,3784
26528,3785
26554,3786
26578,3787
26587,3788
26599,3789
26606,3790
26614,3791
26631,3792
26649,3793
26662,3794
26680,3795
26693,3796
26704,3797
26712,3798
26729,3799
26732,3800
26736,3801
26776,3802
26777,3803
26778,3804
26810,3805
26840,3806
26849,3807
26865,3808
26875,3809
26903,3810
26928,3811
26965,3812
26974,3813
26985,3814
27134,3815
27156,3816
27176,3817
27178,3818
27186,3819
27193,3820
27266,3821
27317,3822
27320,3823
27328,3824
27329,3825
27368,3826
27369,3827
27370,3828
27373,3829
27397,3830
27408,3831
27416,3832
27523,3833
27555,3834
27563,3835
27592,3836
27611,3837
27627,3838
27660,3839
27674,3840
27704,3841
27706,3842
27708,3843
27716,3844
27721,3845
27722,3846
27731,3847
27741,3848
27744,3849
27751,3850
27768,3851
27773,3852
27776,3853
27790,3854
27801,3855
27803,3856
27808,3857
27815,3858
27820,3859
27821,3860
27822,3861
27831,3862
27834,3863
27838,3864
27846,3865
27850,3866
27869,3867
27878,3868
27879,3869
27882,3870
27904,3871
27912,3872
30707,3873
30745,3874
30749,3875
30793,3876
30803,3877
30810,3878
30812,3879
30816,3880
30820,3881
30822,3882
30825,3883
30850,3884
30994,3885
31030,3886
31038,3887
31101,3888
31116,3889
31184,3890
31221,3891
31364,3892
31410,3893
31420,3894
31433,3895
31435,3896
31437,3897
31522,3898
31545,3899
31610,3900
31658,3901
31685,3902
31696,3903
31702,3904
31804,3905
31878,3906
31903,3907
31909,3908
31923,3909
32009,3910
32019,3911
32022,3912
32029,3913
32031,3914
32139,3915
32179,3916
32234,3917
32289,3918
32291,3919
32302,3920
32387,3921
32456,3922
32460,3923
32469,3924
32511,3925
32554,3926
32582,3927
32584,3928
32587,3929
32596,3930
32598,3931
32649,3932
32657,3933
32728,3934
32770,3935
32862,3936
32892,3937
32898,3938
33004,3939
33138,3940
33145,3941
33154,3942
33162,3943
33166,3944
33237,3945
33310,3946
33421,3947
33437,3948
33493,3949
33564,3950
33615,3951
33660,3952
33669,3953
33672,3954
33679,3955
33683,3956
33725,3957
33779,3958
33794,3959
33880,3960
33893,3961
33896,3962
33903,3963
34048,3964
34072,3965
34150,3966
34153,3967
34162,3968
34271,3969
34319,3970
34323,3971
34326,3972
34338,3973
34359,3974
34405,3975
34437,3976
34528,3977
34530,3978
34534,3979
34536,3980
34542,3981
35836,3982
35957,3983
36363,3984
36477,3985
36517,3986
36519,3987
36525,3988
36527,3989
36529,3990
36535,3991
36537,3992
36708,3993
37240,3994
37384,3995
37386,3996
37720,3997
37727,3998
37729,3999
37731,4000
37733,4001
37739,4002
37741,4003
37830,4004
37857,4005
38038,4006
38061,4007
38159,4008
38164,4009
38198,4010
38304,4011
38388,4012
38798,4013
38886,4014
39183,4015
39231,4016
39234,4017
39292,4018
39381,4019
39414,4020
39427,4021
39444,4022
39446,4023
39869,4024
40148,4025
40278,4026
40412,4027
40414,4028
40583,4029
40614,4030
40629,4031
40723,4032
40732,4033
40815,4034
40819,4035
40826,4036
40955,4037
40959,4038
41014,4039
41285,4040
41527,4041
41566,4042
41569,4043
41571,4044
41573,4045
41716,4046
41724,4047
41863,4048
41997,4049
42002,4050
42004,4051
42176,4052
42191,4053
42418,4054
42422,4055
42556,4056
42632,4057
42718,4058
42723,4059
42725,4060
42728,4061
42730,4062
42732,4063
42734,4064
42738,4065
43376,4066
43396,4067
43460,4068
43560,4069
43679,4070
43684,4071
43836,4072
43869,4073
43914,4074
43921,4075
44022,4076
44189,4077
44191,4078
44193,4079
44195,4080
44199,4081
44397,4082
44555,4083
44613,4084
44633,4085
44665,4086
44694,4087
44709,4088
44761,4089
44788,4090
44828,4091
44840,4092
44864,4093
44889,4094
44929,4095
44931,4096
44937,4097
44943,4098
44972,4099
44974,4100
45028,4101
45175,4102
45186,4103
45210,4104
45382,4105
45431,4106
45440,4107
45447,4108
45499,4109
45501,4110
45503,4111
45517,4112
45668,4113
45672,4114
45720,4115
45722,4116
45728,4117
45880,4118
45928,4119
45950,4120
46337,4121
46347,4122
46530,4123
46572,4124
46578,4125
46723,4126
46850,4127
46855,4128
46948,4129
46965,4130
46967,4131
46970,4132
46972,4133
46976,4134
47044,4135
47099,4136
47122,4137
47200,4138
47202,4139
47382,4140
47423,4141
47491,4142
47518,4143
47566,4144
47610,4145
47629,4146
47640,4147
47644,4148
47646,4149
47894,4150
47970,4151
47997,4152
47999,4153
48032,4154
48043,4155
48082,4156
48142,4157
48262,4158
48304,4159
48322,4160
48342,4161
48385,4162
48394,4163
48516,4164
48598,4165
48696,4166
48698,4167
48738,4168
48741,4169
48744,4170
48774,4171
48780,4172
48783,4173
48872,4174
48877,4175
48879,4176
48997,4177
49130,4178
49265,4179
49272,4180
49274,4181
49278,4182
49280,4183
49286,4184
49347,4185
49389,4186
49396,4187
49530,4188
49647,4189
49651,4190
49688,4191
49772,4192
49793,4193
49822,4194
49824,4195
49910,4196
49932,4197
49961,4198
50068,4199
50274,4200
50442,4201
50658,4202
50685,4203
50740,4204
50794,4205
50842,4206
50851,4207
50872,4208
50912,4209
51080,4210
51084,4211
51086,4212
51088,4213
51091,4214
51255,4215
51314,4216
51412,4217
51540,4218
51662,4219
51705,4220
51709,4221
51834,4222
51884,4223
51931,4224
51935,4225
51939,4226
52241,4227
52245,4228
52281,4229
52287,4230
52319,4231
52328,4232
52435,4233
52458,4234
52604,4235
52644,4236
52668,4237
52722,4238
52767,4239
52784,4240
52867,4241
52885,4242
52952,4243
52967,4244
52973,4245
52975,4246
53000,4247
53024,4248
53121,4249
53123,4250
53125,4251
53127,4252
53129,4253
53140,4254
53318,4255
53322,4256
53447,4257
53460,4258
53468,4259
53519,4260
53550,4261
53574,4262
53883,4263
53894,4264
53953,4265
53956,4266
53972,4267
53993,4268
53996,4269
54001,4270
54004,4271
54185,4272
54190,4273
54256,4274
54259,4275
54272,4276
54281,4277
54286,4278
54354,4279
54372,4280
54503,4281
54736,4282
54771,4283
54881,4284
54995,4285
54997,4286
55020,4287
55052,4288
55069,4289
55071,4290
55080,4291
55094,4292
55112,4293
55118,4294
55156,4295
55167,4296
55241,4297
55247,4298
55253,4299
55267,4300
55269,4301
55272,4302
55276,4303
55278,4304
55280,4305
55282,4306
55290,4307
55363,4308
55391,4309
55442,4310
55444,4311
55577,4312
55687,4313
55721,4314
55765,4315
55814,4316
55820,4317
55830,4318
55872,4319
56145,4320
56152,4321
56169,4322
56171,4323
56174,4324
56251,4325
56286,4326
56339,4327
56367,4328
56389,4329
56587,4330
56607,4331
56715,4332
56757,4333
56775,4334
56782,4335
56788,4336
56805,4337
56908,4338
56921,4339
56941,4340
56949,4341
57147,4342
57243,4343
57274,4344
57368,4345
57504,4346
57528,4347
57640,4348
57669,4349
57843,4350
58025,4351
58047,4352
58103,4353
58107,4354
58154,4355
58162,4356
58191,4357
58293,4358
58295,4359
58299,4360
58303,4361
58309,4362
58347,4363
58351,4364
58376,4365
58425,4366
58554,4367
58559,4368
58803,4369
58998,4370
59018,4371
59022,4372
59037,4373
59103,4374
59126,4375
59141,4376
59143,4377
59258,4378
59315,4379
59369,4380
59387,4381
59421,4382
59501,4383
59604,4384
59615,4385
59784,4386
59814,4387
59900,4388
59985,4389
59995,4390
60030,4391
60040,4392
60069,4393
60072,4394
60074,4395
60126,4396
60161,4397
60291,4398
60293,4399
60333,4400
60389,4401
60397,4402
60408,4403
60487,4404
60516,4405
60684,4406
60753,4407
60756,4408
60766,4409
60832,4410
60904,4411
60943,4412
60950,4413
60979,4414
61024,4415
61026,4416
61132,4417
61167,4418
61236,4419
61240,4420
61257,4421
61323,4422
61352,4423
61394,4424
61406,4425
62081,4426
62155,4427
62208,4428
62250,4429
62293,4430
62336,4431
62344,4432
62374,4433
62383,4434
62434,4435
62553,4436
62644,4437
62849,4438
62956,4439
62999,4440
63062,4441
63072,4442
63082,4443
63113,4444
63131,4445
63433,4446
63436,4447
63479,4448
63515,4449
63853,4450
63859,4451
63876,4452
63992,4453
64034,4454
64197,4455
64285,4456
64575,4457
64614,4458
64620,4459
64622,4460
64716,4461
64839,4462
64957,4463
64969,4464
64983,4465
64993,4466
65088,4467
65126,4468
65130,4469
65188,4470
65216,4471
65225,4472
65230,4473
65261,4474
65514,4475
65631,4476
65642,4477
65682,4478
65738,4479
65740,4480
65802,4481
66090,4482
66097,4483
66203,4484
66297,4485
66320,4486
66371,4487
66511,4488
66544,4489
66665,4490
66744,4491
66785,4492
66934,4493
67087,4494
67255,4495
67267,4496
67295,4497
67408,4498
67508,4499
67618,4500
67665,4501
67734,4502
67923,4503
67997,4504
68073,4505
68135,4506
68157,4507
68159,4508
68194,4509
68237,4510
68269,4511
68319,4512
68347,4513
68358,4514
68486,4515
68536,4516
68554,4517
68597,4518
68659,4519
68791,4520
68793,4521
68848,4522
68872,4523
68952,4524
68954,4525
69069,4526
69122,4527
69134,4528
69224,4529
69275,4530
69306,4531
69394,4532
69406,4533
69481,4534
69524,4535
69529,4536
69640,4537
69644,4538
69757,4539
69784,4540
69844,4541
69860,4542
69951,4543
70183,4544
70286,4545
70293,4546
70451,4547
70521,4548
70533,4549
70565,4550
70599,4551
70687,4552
70708,4553
70728,4554
70862,4555
70946,4556
71033,4557
71057,4558
71106,4559
71131,4560
71135,4561
71156,4562
71211,4563
71264,4564
71268,4565
71282,4566
71302,4567
71379,4568
71453,4569
71462,4570
71464,4571
71466,4572
71518,4573
71530,4574
71535,4575
71579,4576
71619,4577
71745,4578
71823,4579
71838,4580
71899,4581
71970,4582
71999,4583
72011,4584
72104,4585
72129,4586
72171,4587
72226,4588
72308,4589
72356,4590
72378,4591
72395,4592
72407,4593
72489,4594
72554,4595
72605,4596
72641,4597
72733,4598
72737,4599
72982,4600
72998,4601
73015,4602
73017,4603
73023,4604
73266,4605
73321,4606
73323,4607
73344,4608
73854,4609
73881,4610
74226,4611
74282,4612
74324,4613
74452,4614
74458,4615
74508,4616
74510,4617
74545,4618
74553,4619
74668,4620
74677,4621
74727,4622
74750,4623
74789,4624
74791,4625
74795,4626
74946,4627
76054,4628
76060,4629
76077,4630
76093,4631
76173,4632
76251,4633
76293,4634
77191,4635
77455,4636
77561,4637
77800,4638
77846,4639
77866,4640
78105,4641
78266,4642
78316,4643
78349,4644
78469,4645
78499,4646
78574,4647
78637,4648
78703,4649
78746,4650
78772,4651
78836,4652
79006,4653
79008,4654
79073,4655
79091,4656
79132,4657
79134,4658
79139,4659
79185,4660
79224,4661
79242,4662
79293,4663
79333,4664
79357,4665
79428,4666
79695,4667
79702,4668
80126,4669
80219,4670
80241,4671
80363,4672
80463,4673
80478,4674
80489,4675
80549,4676
80572,4677
80584,4678
80586,4679
80615,4680
80693,4681
80748,4682
80831,4683
80860,4684
80880,4685
80906,4686
80969,4687
81018,4688
81156,4689
81191,4690
81229,4691
81417,4692
81512,4693
81535,4694
81562,4695
81564,4696
81591,4697
81782,4698
81784,4699
81786,4700
81788,4701
81819,4702
81831,4703
81834,4704
81845,4705
81847,4706
81910,4707
81932,4708
82041,4709
82053,4710
82169,4711
82202,4712
82242,4713
82459,4714
82461,4715
82527,4716
82667,4717
82852,4718
82857,4719
83132,4720
83134,4721
83613,4722
83803,4723
83827,4724
83976,4725
84152,4726
84156,4727
84189,4728
84240,4729
84273,4730
84374,4731
84392,4732
84553,4733
84601,4734
84696,4735
84716,4736
84772,4737
84799,4738
84844,4739
84847,4740
84944,4741
84954,4742
85020,4743
85259,4744
85342,4745
85354,4746
85397,4747
85414,4748
85510,4749
85736,4750
85774,4751
85780,4752
85881,4753
85885,4754
86000,4755
86066,4756
86142,4757
86190,4758
86237,4759
86290,4760
86298,4761
86320,4762
86332,4763
86345,4764
86347,4765
86377,4766
86487,4767
86504,4768
86628,4769
86668,4770
86781,4771
86817,4772
86833,4773
86880,4774
86882,4775
86911,4776
87192,4777
87222,4778
87232,4779
87234,4780
87287,4781
87306,4782
87483,4783
87520,4784
87522,4785
87529,4786
87869,4787
88125,4788
88129,4789
88140,4790
88163,4791
88235,4792
88345,4793
88405,4794
88448,4795
88744,4796
88810,4797
88932,4798
89039,4799
89047,4800
89090,4801
89118,4802
89470,4803
89492,4804
89580,4805
89582,4806
89678,4807
89745,4808
89753,4809
89759,4810
89774,4811
89804,4812
89864,4813
89904,4814
89939,4815
90057,4816
90245,4817
90353,4818
90405,4819
90430,4820
90439,4821
90522,4822
90531,4823
90576,4824
90600,4825
90647,4826
90746,4827
90769,4828
90863,4829
90866,4830
90888,4831
90890,4832
90943,4833
91077,4834
91079,4835
91094,4836
91104,4837
91126,4838
91128,4839
91337,4840
91485,4841
91500,4842
91529,4843
91535,4844
91542,4845
91622,4846
91630,4847
91653,4848
91658,4849
91690,4850
91784,4851
91974,4852
91976,4853
92048,4854
92259,4855
92348,4856
92391,4857
92420,4858
92422,4859
92475,4860
92494,4861
92535,4862
92643,4863
93006,4864
93008,4865
93040,4866
93287,4867
93297,4868
93320,4869
93443,4870
93510,4871
93512,4872
93721,4873
93790,4874
93831,4875
93838,4876
93840,4877
93988,4878
94015,4879
94070,4880
94150,4881
94325,4882
94405,4883
94677,4884
94735,4885
94777,4886
94810,4887
94833,4888
94864,4889
94953,4890
94959,4891
95088,4892
95105,4893
95135,4894
95167,4895
95170,4896
95175,4897
95307,4898
95309,4899
95311,4900
95313,4901
95377,4902
95441,4903
95449,4904
95510,4905
95558,4906
95654,4907
95858,4908
95873,4909
95875,4910
95939,4911
96020,4912
96079,4913
96084,4914
96110,4915
96373,4916
96411,4917
96417,4918
96488,4919
96563,4920
96588,4921
96606,4922
96610,4923
96691,4924
96728,4925
96737,4926
96811,4927
96821,4928
96829,4929
96861,4930
96917,4931
97168,4932
97304,4933
